Owner,Kind,Constant,Value,Description
WdCellColor,Enumeration,wdCellColorLightPurple,4,Light purple.
WdCellColor,Enumeration,wdCellColorLightOrange,5,Light orange.
WdCellColor,Enumeration,wdCellColorLightGreen,6,Light green.
WdCellColor,Enumeration,wdCellColorLightGray,7,Light gray.
WdCellVerticalAlignment,Enumeration,wdCellAlignVerticalTop,0,Text is aligned to the top border of the cell.
WdCellVerticalAlignment,Enumeration,wdCellAlignVerticalCenter,1,Text is aligned to the center of the cell.
WdCellVerticalAlignment,Enumeration,wdCellAlignVerticalBottom,3,Text is aligned to the bottom border of the cell.
WdCharacterCase,Enumeration,wdNextCase,-1,"Toggles between uppercase, lowercase, and sentence case."
WdCharacterCase,Enumeration,wdLowerCase,0,Lowercase.
WdCharacterCase,Enumeration,wdUpperCase,1,Uppercase.
WdCharacterCase,Enumeration,wdTitleWord,2,Title word case.
WdCharacterCase,Enumeration,wdTitleSentence,4,Sentence case.
WdCharacterCase,Enumeration,wdToggleCase,5,"Switches uppercase characters to lowercase, and lowercase characters to uppercase."
WdCharacterCase,Enumeration,wdHalfWidth,6,Half-width. Used for Japanese characters.
WdCharacterCase,Enumeration,wdFullWidth,7,Full-width. Used for Japanese characters.
WdCharacterCase,Enumeration,wdKatakana,8,Katakana characters. Used with Japanese text.
WdCharacterCase,Enumeration,wdHiragana,9,Hiragana characters. Used with Japanese text.
WdCharacterCaseHID,Enumeration,emptyenum,0,
WdCharacterWidth,Enumeration,wdWidthHalfWidth,6,Characters are displayed in half the character width.
WdCharacterWidth,Enumeration,wdWidthFullWidth,7,Characters are displayed in full character width.
WdCheckInVersionType,Enumeration,wdCheckInMinorVersion,0,Minor version.
WdCheckInVersionType,Enumeration,wdCheckInMajorVersion,1,Major version.
WdCheckInVersionType,Enumeration,wdCheckInOverwriteVersion,2,Overwrite current version on the server.
WdChevronConvertRule,Enumeration,wdNeverConvert,0,The converter passes the text through without attempting any interpretation.
WdChevronConvertRule,Enumeration,wdAlwaysConvert,1,The converter attempts to convert text enclosed in chevrons (< >) to mail merge fields.
WdChevronConvertRule,Enumeration,wdAskToNotConvert,2,The converter prompts the user to convert or not convert chevrons when a Word for the Macintosh document is opened.
WdChevronConvertRule,Enumeration,wdAskToConvert,3,The converter prompts the user to convert or not convert chevrons when a Word for the Macintosh document is opened.
WdCollapseDirection,Enumeration,wdCollapseStart,1,Collapse the range to the starting point.
WdCollapseDirection,Enumeration,wdCollapseEnd,0,Collapse the range to the ending point.
WdColor,Enumeration,wdColorAutomatic,-16777216,
WdColor,Enumeration,wdColorBlack,0,
WdColor,Enumeration,wdColorBlue,16711680,
WdColor,Enumeration,wdColorTurquoise,16776960,
WdColor,Enumeration,wdColorBrightGreen,65280,
WdColor,Enumeration,wdColorPink,16711935,
WdColor,Enumeration,wdColorRed,255,
WdColor,Enumeration,wdColorYellow,65535,
WdColor,Enumeration,wdColorWhite,16777215,
WdColor,Enumeration,wdColorDarkBlue,8388608,
WdColor,Enumeration,wdColorTeal,8421376,
WdColor,Enumeration,wdColorGreen,32768,
WdColor,Enumeration,wdColorViolet,8388736,
WdColor,Enumeration,wdColorDarkRed,128,
WdColor,Enumeration,wdColorDarkYellow,32896,
WdColor,Enumeration,wdColorBrown,13209,
WdColor,Enumeration,wdColorOliveGreen,13107,
WdColor,Enumeration,wdColorDarkGreen,13056,
WdColor,Enumeration,wdColorDarkTeal,6697728,
WdColor,Enumeration,wdColorIndigo,10040115,
WdColor,Enumeration,wdColorOrange,26367,
WdColor,Enumeration,wdColorBlueGray,10053222,
WdColor,Enumeration,wdColorLightOrange,39423,
WdColor,Enumeration,wdColorLime,52377,
WdColor,Enumeration,wdColorSeaGreen,6723891,
WdColor,Enumeration,wdColorAqua,13421619,
WdColor,Enumeration,wdColorLightBlue,16737843,
WdColor,Enumeration,wdColorGold,52479,
WdColor,Enumeration,wdColorSkyBlue,16763904,
WdColor,Enumeration,wdColorPlum,6697881,
WdColor,Enumeration,wdColorRose,13408767,
WdColor,Enumeration,wdColorTan,10079487,
WdColor,Enumeration,wdColorLightYellow,10092543,
WdColor,Enumeration,wdColorLightGreen,13434828,
WdColor,Enumeration,wdColorLightTurquoise,16777164,
WdColor,Enumeration,wdColorPaleBlue,16764057,
WdColor,Enumeration,wdColorLavender,16751052,
WdColor,Enumeration,wdColorGray05,15987699,
WdColor,Enumeration,wdColorGray10,15132390,
WdColor,Enumeration,wdColorGray125,14737632,
WdColor,Enumeration,wdColorGray15,14277081,
WdColor,Enumeration,wdColorGray20,13421772,
WdColor,Enumeration,wdColorGray25,12632256,
WdColor,Enumeration,wdColorGray30,11776947,
WdColor,Enumeration,wdColorGray35,10921638,
WdColor,Enumeration,wdColorGray375,10526880,
WdColor,Enumeration,wdColorGray40,10066329,
WdColor,Enumeration,wdColorGray45,9211020,
WdColor,Enumeration,wdColorGray50,8421504,
WdColor,Enumeration,wdColorGray55,7566195,
WdColor,Enumeration,wdColorGray60,6710886,
WdColor,Enumeration,wdColorGray625,6316128,
WdColor,Enumeration,wdColorGray65,5855577,
WdColor,Enumeration,wdColorGray70,5000268,
WdColor,Enumeration,wdColorGray75,4210752,
WdColor,Enumeration,wdColorGray80,3355443,
WdColor,Enumeration,wdColorGray85,2500134,
WdColor,Enumeration,wdColorGray875,2105376,
WdColor,Enumeration,wdColorGray90,1644825,
WdColor,Enumeration,wdColorGray95,789516,
WdColorIndex,Enumeration,wdAuto,0,Automatic color. Default; usually black.
WdColorIndex,Enumeration,wdBlack,1,Black color.
WdColorIndex,Enumeration,wdBlue,2,Blue color.
WdColorIndex,Enumeration,wdTurquoise,3,Turquoise color.
WdColorIndex,Enumeration,wdBrightGreen,4,Bright green color.
WdColorIndex,Enumeration,wdPink,5,Pink color.
WdColorIndex,Enumeration,wdRed,6,Red color.
WdColorIndex,Enumeration,wdYellow,7,Yellow color.
WdColorIndex,Enumeration,wdWhite,8,White color.
WdColorIndex,Enumeration,wdDarkBlue,9,Dark blue color.
WdColorIndex,Enumeration,wdTeal,10,Teal color.
WdColorIndex,Enumeration,wdGreen,11,Green color.
WdColorIndex,Enumeration,wdViolet,12,Violet color.
WdColorIndex,Enumeration,wdDarkRed,13,Dark red color.
WdColorIndex,Enumeration,wdDarkYellow,14,Dark yellow color.
WdColorIndex,Enumeration,wdGray50,15,Shade 50 of gray color.
WdColorIndex,Enumeration,wdGray25,16,Shade 25 of gray color.
WdColorIndex,Enumeration,wdClassicRed,17,
WdColorIndex,Enumeration,wdClassicBlue,18,
WdColorIndex,Enumeration,wdByAuthor,-1,Color defined by document author.
WdColorIndex,Enumeration,wdNoHighlight,0,Removes highlighting that has been applied.
WdColumnWidth,Enumeration,wdColumnWidthNarrow,1,Narrow column width.
WdColumnWidth,Enumeration,wdColumnWidthDefault,2,Default column width.
WdColumnWidth,Enumeration,wdColumnWidthWide,3,Wide column width.
WdCompareDestination,Enumeration,wdCompareDestinationOriginal,0,Tracks the differences between the two files using tracked changes in the original document.
WdCompareDestination,Enumeration,wdCompareDestinationRevised,1,Tracks the differences between the two files using tracked changes in the revised document.
WdCompareDestination,Enumeration,wdCompareDestinationNew,2,Creates a new file and tracks the differences between the original document and the revised document using tracked changes.
WdCompareTarget,Enumeration,wdCompareTargetSelected,0,Places comparison differences in the target document.
WdCompareTarget,Enumeration,wdCompareTargetCurrent,1,Places comparison differences in the current document. Default.
WdCompareTarget,Enumeration,wdCompareTargetNew,2,Places comparison differences in a new document.
WdCompatibility,Enumeration,wdNoTabHangIndent,1,Do not add automatic tab stop for hanging indent.
WdCompatibility,Enumeration,wdNoSpaceRaiseLower,2,Do not add extra space for raised/lowered characters.
WdCompatibility,Enumeration,wdPrintColBlack,3,Print colors as black on noncolor printers.
WdCompatibility,Enumeration,wdWrapTrailSpaces,4,Wrap trailing spaces to next line.
WdCompatibility,Enumeration,wdNoColumnBalance,5,Do not balance columns for continuous section starts.
WdCompatibility,Enumeration,wdConvMailMergeEsc,6,"Treat \"" as """" in mail merge data sources."
WdCompatibility,Enumeration,wdSuppressSpBfAfterPgBrk,7,Suppress Space Before after a hard page or column break.
WdCompatibility,Enumeration,wdSuppressTopSpacing,8,Suppress extra line spacing at top of page.
WdCompatibility,Enumeration,wdOrigWordTableRules,9,Combine table borders like Word 5.x for the Macintosh.
WdCompatibility,Enumeration,wdTransparentMetafiles,10,Do not blank the area behind metafile pictures.
WdCompatibility,Enumeration,wdShowBreaksInFrames,11,Show hard page or column breaks in frames.
WdCompatibility,Enumeration,wdSwapBordersFacingPages,12,Swap left and right borders on odd facing pages.
WdCompatibility,Enumeration,wdLeaveBackslashAlone,13,Convert backslash characters into yen signs.
WdCompatibility,Enumeration,wdExpandShiftReturn,14,Do not expand character spaces on the line ending Shift+Return.
WdCompatibility,Enumeration,wdDontULTrailSpace,15,Draw underline on trailing spaces.
WdCompatibility,Enumeration,wdDontBalanceSingleByteDoubleByteWidth,16,Balance SBCS characters and DBCS characters.
WdCompatibility,Enumeration,wdSuppressTopSpacingMac5,17,Suppress extra line spacing at top of page like Word 5.x for the Macintosh.
WdCompatibility,Enumeration,wdSpacingInWholePoints,18,Expand/condense by whole number of points.
WdCompatibility,Enumeration,wdPrintBodyTextBeforeHeader,19,Print body text before header/footer.
WdCompatibility,Enumeration,wdNoLeading,20,Do not add leading (extra space) between rows of text.
WdCompatibility,Enumeration,wdNoSpaceForUL,21,Add space for underline.
WdCompatibility,Enumeration,wdMWSmallCaps,22,Use larger small caps like Word 5.x for the Macintosh.
WdCompatibility,Enumeration,wdNoExtraLineSpacing,23,Suppress extra line spacing like WordPerfect 5.x.
WdCompatibility,Enumeration,wdTruncateFontHeight,24,Truncate font height.
WdCompatibility,Enumeration,wdSubFontBySize,25,Substitute fonts based on font size.
WdCompatibility,Enumeration,wdUsePrinterMetrics,26,Use printer metrics to lay out document.
WdCompatibility,Enumeration,wdWW6BorderRules,27,Use Word 6.x/95 border rules.
WdCompatibility,Enumeration,wdExactOnTop,28,"Do not center ""exact line height"" lines."
WdCompatibility,Enumeration,wdSuppressBottomSpacing,29,Suppress extra line spacing at bottom of page.
WdCompatibility,Enumeration,wdWPSpaceWidth,30,Set the width of a space like WordPerfect 5.x.
WdCompatibility,Enumeration,wdWPJustification,31,Do full justification like WordPerfect 6.x for Windows.
WdCompatibility,Enumeration,wdLineWrapLikeWord6,32,Line wrap like Word 6.0.
WdCompatibility,Enumeration,wdShapeLayoutLikeWW8,33,Lay out autoshapes like Word 97.
WdCompatibility,Enumeration,wdFootnoteLayoutLikeWW8,34,Lay out footnotes like Word 6.x/95/97.
WdCompatibility,Enumeration,wdDontUseHTMLParagraphAutoSpacing,35,Do not use HTML paragraph auto spacing.
WdCompatibility,Enumeration,wdDontAdjustLineHeightInTable,36,Adjust line height to grid height in the table.
WdCompatibility,Enumeration,wdForgetLastTabAlignment,37,Forget last tab alignment.
WdCompatibility,Enumeration,wdAutospaceLikeWW7,38,Autospace like Microsoft Word 95.
WdCompatibility,Enumeration,wdAlignTablesRowByRow,39,Align table rows independently.
WdCompatibility,Enumeration,wdLayoutRawTableWidth,40,Lay out tables with raw width.
WdCompatibility,Enumeration,wdLayoutTableRowsApart,41,Allow table rows to lay out apart.
WdCompatibility,Enumeration,wdUseWord97LineBreakingRules,42,Use Microsoft Word 97 line breaking rules for Asian text.
WdCompatibility,Enumeration,wdDontBreakWrappedTables,43,Do not break wrapped tables across pages.
WdCompatibility,Enumeration,wdDontSnapTextToGridInTableWithObjects,44,Do not snap text to grid inside table with inline objects.
WdCompatibility,Enumeration,wdSelectFieldWithFirstOrLastCharacter,45,Select entire field with first or last character.
WdCompatibility,Enumeration,wdApplyBreakingRules,46,Use line-breaking rules.
WdCompatibility,Enumeration,wdDontWrapTextWithPunctuation,47,Do not allow hanging punctuation with character grid.
WdCompatibility,Enumeration,wdDontUseAsianBreakRulesInGrid,48,Do not use Asian rules for line breaks with character grid.
WdCompatibility,Enumeration,wdUseWord2002TableStyleRules,49,Use Microsoft Word 2002 table style rules.
WdCompatibility,Enumeration,wdGrowAutofit,50,Allow tables to extend into margins.
WdCompatibility,Enumeration,wdUseNormalStyleForList,51,Use the Normal style instead of the List Paragraph style for bulleted or numbered lists.
WdCompatibility,Enumeration,wdDontUseIndentAsNumberingTabStop,52,Do not use hanging indent as tab stop for bullets and numbering.
WdCompatibility,Enumeration,wdFELineBreak11,53,Use Word 2003 hanging-punctuation rules in Asian languages.
WdCompatibility,Enumeration,wdAllowSpaceOfSameStyleInTable,54,Allow space between paragraphs of the same style in a table.
WdCompatibility,Enumeration,wdWW11IndentRules,55,Use Word 2003 indent rules for text next to wrapped objects.
WdCompatibility,Enumeration,wdDontAutofitConstrainedTables,56,Do not autofit tables next to wrapped objects.
WdCompatibility,Enumeration,wdAutofitLikeWW11,57,Use Microsoft Word 2003 table autofit rules.
WdCompatibility,Enumeration,wdUnderlineTabInNumList,58,Underline the tab character between the number and the text in numbered lists.
WdCompatibility,Enumeration,wdHangulWidthLikeWW11,59,Do not use proportional width for Korean characters.
WdCompatibility,Enumeration,wdSplitPgBreakAndParaMark,60,Split apart page break and paragraph mark.
WdCompatibility,Enumeration,wdDontVertAlignCellWithShape,61,
WdCompatibility,Enumeration,wdDontBreakConstrainedForcedTables,62,
WdCompatibility,Enumeration,wdDontVertAlignInTextbox,63,
WdCompatibility,Enumeration,wdWord11KerningPairs,64,
WdCompatibility,Enumeration,wdCachedColBalance,65,
WdCompatibility,Enumeration,wdDisableOTKerning,66,
WdCompatibility,Enumeration,wdFlipMirrorIndents,67,
WdCompatibility,Enumeration,wdDontOverrideTableStyleFontSzAndJustification,68,
WdCompatibility,Enumeration,wdUseWord2010TableStyleRules,69,Use Microsoft Word 2010 table style rules.
WdCompatibility,Enumeration,wdDelayableFloatingTable,70,
WdCompatibility,Enumeration,wdAllowHyphenationAtTrackBottom,71,
WdCompatibility,Enumeration,wdUseWord2013TrackBottomHyphenation,72,
WdCompatibility,Enumeration,wdUsePre2018iOSMacLayout,73,
WdCompatibilityMode,Enumeration,wdWord2003,11,Word is put into a mode that is most compatible with Word 2003. Features new to Word are disabled in this mode.
WdCompatibilityMode,Enumeration,wdWord2007,12,Word is put into a mode that is most compatible with Word 2007. Features new to Word are disabled in this mode.
WdCompatibilityMode,Enumeration,wdWord2010,14,Word is put into a mode that is most compatible with Word 2010. Features new to Word are disabled in this mode.
WdCompatibilityMode,Enumeration,wdWord2013,15,Default. All Word features are enabled.
WdCompatibilityMode,Enumeration,wdCurrent,65535,Compatibility mode equivalent to the latest version of Word.
WdConditionCode,Enumeration,wdFirstRow,0,Applies formatting to the first row in a table.
WdConditionCode,Enumeration,wdLastRow,1,Applies formatting to the last row in a table.
WdConditionCode,Enumeration,wdOddRowBanding,2,Applies formatting to odd-numbered rows.
WdConditionCode,Enumeration,wdEvenRowBanding,3,Applies formatting to even-numbered rows.
WdConditionCode,Enumeration,wdFirstColumn,4,Applies formatting to the first column in a table.
WdConditionCode,Enumeration,wdLastColumn,5,Applies formatting to the last column in a table.
WdConditionCode,Enumeration,wdOddColumnBanding,6,Applies formatting to odd-numbered columns.
WdConditionCode,Enumeration,wdEvenColumnBanding,7,Applies formatting to even-numbered columns.
WdConditionCode,Enumeration,wdNECell,8,Applies formatting to the last cell in the first row.
WdConditionCode,Enumeration,wdNWCell,9,Applies formatting to the first cell in the first row.
WdConditionCode,Enumeration,wdSECell,10,Applies formatting to the last cell in the table.
WdConditionCode,Enumeration,wdSWCell,11,Applies formatting to first cell in the last row of the table.
WdConstants,Enumeration,wdUndefined,9999999,Represents an undefined value.
WdConstants,Enumeration,wdToggle,9999998,Toggles a property's value.
WdConstants,Enumeration,wdForward,1073741823,Indicates that selection will be extended forward using the MoveStartUntil or MoveStartWhile method of the Range or Selection object.
WdConstants,Enumeration,wdBackward,-1073741823,Indicates that selection will be extended backward using the MoveStartUntil or MoveStartWhile method of the Range or Selection object.
WdConstants,Enumeration,wdAutoPosition,0,Represents the Auto value for the specified setting.
WdConstants,Enumeration,wdFirst,1,Represents the first item in a collection.
WdConstants,Enumeration,wdCreatorCode,1297307460,Represents the creator code for objects created by Microsoft Word.
WdContentControlAppearance,Enumeration,wdContentControlBoundingBox,0,Represents a content control shown as a shaded rectangle or bounding box (with optional title).
WdContentControlAppearance,Enumeration,wdContentControlTags,1,Represents a content control shown as start and end markers.
WdContentControlAppearance,Enumeration,wdContentControlHidden,2,Represents a content control that is not shown.
WdContentControlDateStorageFormat,Enumeration,wdContentControlDateStorageText,0,Specifies to store or retrieve the date value for a date content control as text.
WdContentControlDateStorageFormat,Enumeration,wdContentControlDateStorageDate,1,Specifies to store or retrieve the date value for a date content control as a date in the standard XML Schema DateTime format.
WdContentControlDateStorageFormat,Enumeration,wdContentControlDateStorageDateTime,2,Specifies to store or retrieve the date value for a date content control as a time in the standard XML Schema DateTime format.
WdContentControlLevel,Enumeration,wdContentControlLevelInline,0,Represents a content control that surrounds content within a single paragraph.
WdContentControlLevel,Enumeration,wdContentControlLevelParagraph,1,Represents a content control that surrounds one or more complete paragraphs.
WdContentControlLevel,Enumeration,wdContentControlLevelRow,2,Represents a content control that surrounds a table row.
WdContentControlLevel,Enumeration,wdContentControlLevelCell,3,Represents a content control that surrounds a table cell.
WdContentControlType,Enumeration,wdContentControlRichText,0,Specifies a rich-text content control.
WdContentControlType,Enumeration,wdContentControlText,1,Specifies a text content control
WdContentControlType,Enumeration,wdContentControlPicture,2,Specifies a picture content control.
WdContentControlType,Enumeration,wdContentControlComboBox,3,Specifies a combo box content control.
WdContentControlType,Enumeration,wdContentControlDropdownList,4,Specifies a drop-down list content control.
WdContentControlType,Enumeration,wdContentControlBuildingBlockGallery,5,Specifies a building block gallery content control.
